Sim1,Sim2,Sim3,Sim4,Sim5,Sim6,Sim7,Sim8,Sim9,Sim10
-0.003529022,0.010750481,-0.009986992,0.006306386,-0.004546377,0.023352339,-0.005414871,-0.003714903,0.001555861,-0.002015475
-0.001604296,-0.003280242,0.03328199,0.016814496,0.003095072,0.000113603,0.002837254,0.019156515,-0.006675519,0.000443756
-0.005897808,-0.01860603,0.013167602,-0.035521576,0.004165041,-0.026631707,-0.003464194,-0.011878493,0.001568201,-0.004491028
0.00728278,0.025831408,-0.017688261,-0.003897485,-0.021612121,0.003357742,0.014547011,-0.011449231,0.016548572,0.006478035
-0.001552455,-0.002106915,-0.037920042,0.002844361,-0.028577406,0.002588199,-0.005009277,-0.035968381,-0.000105909,0.005675729
0.002404726,-0.033403282,-0.000568056,-0.020712358,0.014806315,0.011065768,-0.014205852,-0.004802238,0.005361894,0.021425836
0.016322795,-0.007569218,0.034602881,-0.002293252,-0.035204273,-0.012624074,-0.004439332,0.007030746,-0.005670688,-0.020739083
-0.009097765,-0.002860541,-0.008573602,0.010388514,0.035490115,-0.016623787,-0.001288801,-0.01322161,-0.005930383,-0.018060874
-0.005758226,-0.006022347,-0.004399765,-0.010576578,-0.052630867,0.000369722,-0.00095775,-0.017285336,-0.019872273,0.013539392
-0.005853067,0.026699001,0.002586359,-0.02000381,0.01834313,-0.009790852,0.029876681,0.005152269,0.003617581,-0.001617097
0.004475085,-0.006410207,-0.002733803,-0.003713789,-0.00706996,-0.004083452,0.009553606,-0.002919225,0.016047353,-0.001957039
-0.001432267,-0.01381668,0.008491647,0.017735466,0.019209741,-0.002641846,0.001292049,0.005724441,0.019598803,0.00138972
-0.000811677,-0.005068432,-0.001220302,-0.031449738,-0.036371977,-0.001076498,0.01681491,0.014661527,-0.00619677,0.016474335
-0.003366589,-0.023940788,-0.010415542,-0.014603058,0.078740906,-0.005770723,-5.44E-05,-0.010148846,0.00638977,-0.005090378
0.003593784,0.02230554,0.000666104,-0.002647768,-0.051402553,0.005248457,-0.022374403,-0.001022876,-0.002753594,0.002837432
-0.001768064,-0.00738,0.001537628,-0.019249286,0.029102133,-0.002358562,-0.012555085,0.012686669,0.001808696,0.010574143
0.002136647,-0.00721076,-0.004206981,0.007867289,0.052437579,-0.003824243,-0.01271443,0.016094823,0.022739906,-0.029884304
0.003543128,-0.011257197,0.009321662,-0.007326354,-0.026566012,0.000771201,-0.007424907,0.008711084,-0.004905051,0.014477814
-8.19E-05,0.008461533,-0.004826299,-0.003856135,0.032885184,-0.02004222,-0.000917287,0.006309191,0.005352311,-0.021764394
0.010349811,0.021816125,0.002717158,0.004627777,-0.024950995,0.018177524,0.01472185,0.009289365,-0.018897407,0.008413708
-0.007073993,-0.020037041,-0.008739157,0.01728332,-0.005721768,-0.005089721,0.004082251,0.005149196,0.01581086,0.017219008
0.004152388,0.015402662,-0.008886336,0.03777087,0.017890431,0.008034195,0.020232195,0.004778226,0.01518562,-0.008979325
-0.000158865,-0.004369614,-0.00451454,-0.039570076,-0.00555816,0.003559151,-0.017460348,-0.013037576,0.00718666,-0.003576491
0.002403753,0.023322361,-0.008733654,-0.019151893,0.016075293,-0.003593813,0.000210818,-0.019589904,0.014445883,-0.007758573
0.016071228,-0.005214282,0.002486917,-0.013796093,0.014454517,0.002456342,0.01004543,-0.00448188,-0.005432372,-0.008062119
-0.01531454,-0.024326765,0.011573197,-0.012904494,0.005797329,-0.010173401,0.003699075,-0.001024094,0.005421621,0.004306046
-0.007331883,-0.007132486,0.005241607,0.004564769,-0.002274977,-0.007569524,-0.011611969,-0.029982325,0.008123804,-0.006375645
-0.018346726,-0.022014236,-0.000610444,0.008381556,-0.020353938,0.0123054,-0.002485571,-0.001134308,-0.004821077,0.003989795
-0.008104604,-0.002568003,-0.01084004,0.01100898,-0.012723389,-0.017849657,0.013586885,0.004026932,0.003569174,-0.008699345
0.009284141,-0.013447112,0.002456934,0.006572903,0.011702744,0.001642595,-0.020979854,0.009742275,-0.012784625,-0.002222457
-0.00602913,0.009484277,-0.00625683,0.006399472,-0.037838521,0.010368323,-0.014885199,0.013585834,0.016506555,-0.003061513
-0.00987824,-0.000375691,0.005927356,-0.025506781,-0.002716765,-0.016613405,-0.012315553,-0.003390205,0.008931173,0.003936391
0.00950038,-0.015779828,-0.000651695,-0.010212847,0.012567381,-0.012908645,0.003427083,-0.00965769,-0.003199712,-0.010362542
-0.010642759,-0.004646601,-0.009518775,-0.004316346,0.02343314,0.002288238,-0.010560394,0.017469211,0.005080231,0.003075919
-0.003140315,-0.001182,-0.007103269,0.003733656,0.04110559,-0.000835372,-0.008397555,0.010382534,0.004523365,-0.000834452
0.025846993,0.008242285,0.014797934,0.00599741,-0.022411584,0.015948632,0.008668073,-0.00565258,0.001363548,-0.001205761
0.004184436,-0.003034851,-0.00022847,0.005089279,0.029587597,0.006242189,0.009952528,-0.019258876,-0.007216849,0.001900078
-0.020903899,0.039224222,0.007714459,-0.003430775,-0.032559648,-0.062122241,-0.011480555,-0.013297134,0.002119292,-0.000829543
0.000781214,-0.009468001,0.03161353,0.007073837,-0.042394311,0.01451013,-0.013752293,-0.001038474,0.016170484,0.006003994
0.004961023,0.004658667,0.00892014,-0.015779185,0.011595702,0.005599752,0.0015635,-0.016281002,0.00735997,0.001016143
0.019199773,0.022341462,-0.024748148,0.019208131,-0.011662104,-0.004368444,-0.011932689,-0.006766015,0.00145337,-0.007365655
0.001560083,-0.027443618,0.007008863,-0.014398816,0.015711212,0.036567183,0.006443274,-0.001493347,-0.003705572,-0.00795033
0.013204876,0.008218324,-0.020486,-0.011636719,-0.018141654,0.040394418,0.013437151,0.007037792,-0.0004868,-0.00879696
-0.009617802,-0.001145809,0.017106608,0.030705329,-0.009446037,0.014498439,0.007216055,-0.008622122,0.003027403,0.006442602
-0.017555047,-0.001182702,0.012158389,-0.014024796,-0.010984218,-0.009589294,-0.015689399,-0.003923753,0.004132116,-0.002344863
0.002519795,-0.01849787,-0.003084147,0.005040273,0.006727936,0.044127164,-0.006065032,-0.001762534,-0.003786474,-0.015799922
0.018039287,0.006941032,0.015928623,0.006619085,0.007910099,-0.020447032,-0.003712036,-0.000656132,0.011591579,0.020816304
0.00051364,-0.031000332,0.008050785,-0.019984886,-0.012139462,-0.032351212,-0.001290765,-0.005838962,-0.001381629,0.005753442
-0.00411642,0.003648821,0.001728851,-0.013825482,-0.003062778,-0.039215063,-0.005776097,0.000892509,-0.015186372,0.004602466
0.000698945,-0.0108142,0.015785104,-0.003588102,0.000898677,0.023354153,-0.001668846,-0.000562359,-0.002236235,-0.009568845
0.001766325,-0.003824646,0.012226115,-0.014767983,-0.020858031,-0.02290836,-0.004111343,-0.007989807,-0.004141008,0.000998525
-0.008471286,0.017446215,0.000989217,0.013573304,0.026335978,0.022347659,-0.006206094,0.00014587,-0.003141112,0.008734853
0.002521101,0.005138365,0.017178064,0.014577779,0.025979753,0.015963605,-0.003217984,0.009653913,0.002646336,-0.000215933
-0.004617614,-0.002197387,-0.011771473,-0.017650778,0.074065023,0.011919927,-0.009439445,0.006097093,0.017408354,0.000663563
-0.015921692,-0.007008267,-0.014643252,0.000733984,-0.032253456,-0.025735139,0.008709498,-0.000994311,0.012619019,0.000852548
-0.008931823,-0.01311971,0.008018774,-0.015671304,0.010654601,0.019416886,-0.005575826,-0.002192911,-0.006428851,0.012984866
-0.001069372,-0.007446776,-0.001490924,-0.011978177,0.000829327,0.000621082,-0.006535154,0.011725652,-0.021940849,-0.011951262
0.005860885,0.011715329,-0.003103899,-0.022856132,-0.020830168,-0.052193219,-0.001813184,0.004667658,-0.007449501,-0.025606259
-0.008642905,-0.001909443,0.024002677,-0.019371049,-0.003372124,0.023868074,0.002496089,0.002173667,-0.014447978,-0.012137529
-0.009501714,-0.010983168,0.003895127,0.000261832,-0.004179065,-0.027709019,-0.007249937,0.00949235,0.007618702,0.004224633
-0.015178291,-0.013505662,-0.04088004,-0.005055837,-0.027609257,-0.016637044,-0.002643884,-0.000817985,-0.00878099,-0.006522246
-0.00365272,-0.011656472,0.022114039,-0.009232891,-0.003782477,0.038893299,0.003864425,0.007370809,0.006335943,0.014572669
-0.001241007,-0.014308309,-0.008834589,0.013843868,0.003338986,-0.047457961,-0.004626539,0.000615156,0.00553888,0.009262296
0.002852906,0.015152469,-0.001955954,0.001859409,0.007833519,-0.013037065,-0.010361251,-0.009724439,-0.001545937,0.013950836
-0.000104986,-0.009388834,-0.027910569,-0.003003221,-0.012306374,-0.01364841,0.010520206,0.00513669,-0.000667097,0.01145995
-0.003123075,-0.019690298,-0.017053751,0.001251813,0.002227776,0.016551289,0.005149852,-0.003244955,0.00022682,0.010048701
-0.007766594,0.013963498,0.018108397,0.006151229,0.004998887,-0.007923262,-0.001125875,-0.006266767,-0.008794977,0.007549422
0.002474831,0.009428309,0.013942002,0.009269873,-0.013147128,0.001466671,0.008204686,-0.002551243,0.009821671,-0.001588434
-0.002161072,0.006701689,-0.00967305,0.004867459,0.019560193,-0.024332905,0.005263483,-0.012608563,-0.02185483,-0.007816959
-0.010538718,-0.001652198,-0.002112006,-0.000634699,0.016209091,0.006978651,0.019535024,0.000842328,0.003035833,-0.007250481
-0.002487919,0.012735036,0.009323977,0.000320857,0.014273433,0.008289099,0.002499958,-0.000828283,0.009380768,0.001664251
-0.005238602,-0.006600304,0.033479851,-0.018805499,0.000379613,0.010219259,0.00873852,0.002437557,0.005427085,0.009668393
0.004473138,0.008140392,0.019427439,-0.010668223,-0.008775958,-0.02982659,-0.001073631,-0.000983868,-0.007568194,-0.002103556
0.009830331,0.002195092,-0.043830545,0.006506665,0.007653218,0.022639873,-0.00120205,-0.016316644,0.016841706,1.77E-05
-0.017302069,-0.009971472,0.000647022,0.003691595,0.000735243,0.013303081,-0.008446943,0.005218062,-0.010628627,-0.000523457
-0.033579817,0.00141063,-0.006930955,0.033162087,-0.003835094,-0.006608182,-0.01662446,0.001070852,-0.004695326,0.00604829
-0.004913062,0.025132661,-0.00106318,-0.00408197,0.017350862,0.005000358,-0.000523627,0.007070143,-0.006247132,0.000846178
-0.024548888,0.00780651,0.021875842,-0.006872277,0.015953062,0.02132418,-0.002982402,0.002467403,0.007321354,-0.013794388
0.00037348,-0.007549102,0.018088656,0.038359091,-0.011718072,-0.016410955,0.008605046,-0.008807488,0.00272843,-0.006604711
-0.019200608,-0.000830977,0.00043619,0.010308649,-0.015775017,-0.012342947,0.008517467,0.001694805,-0.000560236,0.000876285
-0.019387559,-0.018158226,-0.01028519,0.027460385,-0.009143044,0.005929619,0.013665428,-0.007615558,0.003034085,-0.004946974
-0.011076359,0.0117604,-0.016017697,-0.018719436,-0.001801788,0.008268504,0.00463902,-0.002015409,0.006029289,0.011435692
0.014466936,-0.010456487,0.029415505,-0.017150961,-0.005197712,0.027804708,0.011052541,0.006113927,-0.0092523,0.000731204
0.023735442,0.017184733,0.002659017,0.032070284,0.022539283,-0.035159243,0.003553587,0.008794415,-0.008380812,-0.002298261
-0.010739236,0.000967785,-0.003299449,0.008382468,-0.012166338,-0.039434547,0.003164841,0.001655431,0.019657148,0.000478217
-0.015957817,-0.004467153,-6.14E-05,-0.01462271,0.010673692,-0.021199225,0.006056295,0.006738687,0.003340467,-0.002699936
-0.008515126,-0.012643942,0.006368229,-0.013011814,0.011968549,-0.008378779,0.013852749,-0.004751255,0.035914305,-0.010147531
-0.014576724,0.018026178,0.006498276,0.002737064,-0.034227066,-0.031300688,0.011638192,-0.005553687,-0.021777042,-0.004300496
-0.016963812,0.005733916,0.00697901,0.007069819,0.023475113,-0.027594791,-0.006354992,0.013703873,-0.006143435,0.003752062
-0.003314479,0.018619668,-0.012234021,-0.013414205,0.006364402,-0.02509513,0.008016582,-0.008538949,0.001287828,0.001874246
-0.013623063,0.007232613,0.002693114,0.003648494,0.022499774,-0.032486977,0.000973096,-0.004829859,-0.014484803,0.004250474
-0.018393147,0.007547176,-0.01446753,0.020052499,-0.038512611,0.004443371,-0.005052814,0.019923717,-0.007754315,-0.00203664
-0.00426057,0.020810015,-0.007919063,0.000447716,0.011033456,-0.019877202,0.001643538,-0.005485473,-0.013125302,0.007431859
-0.003226127,-0.00307798,0.009715029,-0.008856332,0.042515045,0.016974861,0.001044364,-0.019632129,-0.004041285,-0.010002301
-0.007281302,-0.002251638,0.004489449,0.005145125,-0.001175365,-0.004862519,0.012904112,-0.014130248,0.003686178,0.012383284
0.01977288,0.00481136,0.013973388,-0.008821851,-0.038608187,0.035581865,0.007971218,-0.015679523,0.023130857,-0.004828455
0.00567224,-0.008119332,0.017217909,0.000368777,-0.032075038,0.013851862,0.004018422,-0.018681428,0.002121246,0.009184858
0.025422374,-0.008045064,0.023297242,-0.002448694,-0.007859244,0.007587612,-0.002121769,0.00868024,0.009933504,-0.014068444
-0.001775825,-0.016219039,0.012471897,-0.012132097,-0.020676892,-0.002333054,-0.005562506,-0.007688704,-0.013774354,-0.001879039
0.004929789,-0.000750624,0.003647869,-0.004479273,-0.000710213,0.003779683,0.026390833,-0.002214333,0.008958845,-0.004613986
0.01455139,-0.012560228,-0.002560078,-0.028789326,0.021295515,0.011960368,-0.008117702,0.024462414,0.010107523,-0.00920621
-0.003024627,0.009956062,-0.011751328,-0.011184392,0.014244253,0.022019468,0.013415523,0.009425441,0.01156364,0.006489221
-0.010072708,0.008702596,-0.010817765,-0.008942835,-0.01902479,0.003279393,0.009703302,0.006152234,-0.008206994,0.007992678
-0.023377533,-0.011458234,0.018921694,-0.010684477,0.031436833,0.01051036,-0.012067655,0.000574694,-0.001895159,-0.001296796
0.000767962,0.024550433,-0.000742894,0.000255493,0.003367865,0.015790531,0.016961408,0.014390669,0.002834473,-0.002380794
-0.002773942,0.016089929,-0.010591541,-0.010654173,0.025953465,-0.014380804,-0.015235458,-0.017781371,-0.011255468,0.000285001
0.014004345,-0.002883408,0.007146698,-0.000876903,0.031111758,0.010722576,-0.015506404,-0.004087009,-0.001814178,-0.009476997
0.00087699,0.004854559,-0.013753704,0.008031784,0.012434486,-0.014693788,0.009028228,-0.011030408,-0.002693578,-0.006541633
0.005388122,-0.005340448,0.007508735,-0.002005926,0.008976696,0.002397457,0.009546901,-0.006364914,0.017010894,0.000721238
0.005059224,0.003806251,-0.000458098,-0.002627241,-0.050157739,0.002208318,0.035777998,-0.007783358,-0.018386436,-0.001335966
-0.026198975,-0.019763107,-0.022606971,0.025994986,-0.006009728,0.005569132,0.008962929,0.009621491,-0.003246354,-0.00494091
-0.019027768,0.009605552,0.010373128,0.010109716,0.018432233,-0.009449501,-0.016924252,1.89E-05,0.004969432,-0.010847468
0.008121064,-0.004546616,-0.008282057,0.019810297,-0.00498375,0.001881734,0.005559806,-0.001887011,0.032527422,0.001256642
0.00982869,0.010185732,0.000799645,0.012885862,-0.012693889,-0.00145441,0.013026479,-0.002506524,0.022173571,0.007822811
0.007192398,-0.006196826,0.000385829,0.005442568,0.008069538,-0.00890165,-0.004744378,0.00950745,0.001883467,-0.010958708
0.007846737,0.009040605,0.009833239,-0.015769283,0.01484306,0.011517693,-0.012957853,0.003345371,0.008236858,0.001019084
0.025811109,-0.001904152,-0.007601302,-0.007177952,-0.010399879,-0.004879828,-0.001955601,-0.005780249,0.000885356,-0.006925943
-0.004681963,-0.005381003,-0.00736128,-0.012791421,-0.004995478,0.009934102,0.003750465,-0.004527819,0.023534039,-0.00871573
-0.004680786,-0.005761897,0.000210051,0.004813792,-0.018947822,0.008909523,0.000172118,-0.005229405,0.022423374,-0.002285672
0.021883789,-0.004178264,0.00033392,0.017693861,0.017400084,0.000719314,-0.005446075,-0.009914506,-0.011105034,-0.005834991
0.00432262,0.013705989,0.004479325,0.013898821,-0.00426117,0.001910744,-0.012634274,-0.012855701,-0.003399318,0.003004326
0.001617024,0.00404471,-0.027482678,0.010893535,-0.049993047,-0.005151315,-0.005583441,-0.000220461,-0.009016072,0.005038899
0.00765443,-0.005108137,-0.006361665,-0.007463839,0.026970653,-0.002912408,-0.00379703,0.010686921,-0.003469971,0.000890834
-0.009521649,-0.000943605,-0.010925394,-0.002333388,-0.019407159,-0.00826857,0.009589967,-0.00501298,-0.033042996,-0.004459477
-0.008914082,0.005272675,0.005101289,-0.013773383,0.031101791,0.019836825,-0.000216946,-0.006820958,-0.015927886,0.004050296
0.003325077,0.000451809,-0.004735913,-0.019511623,0.018218138,-0.011777117,-0.000240399,0.004652613,0.005063965,-0.012560235
-0.014915486,0.010754147,0.006058344,-0.001783261,-0.006943213,-0.005320536,0.005141023,-0.000430583,-0.007286993,0.00186676
-0.033601104,0.007137906,0.000698851,-0.002863928,0.023279417,-0.008121923,0.007361575,-0.00558945,-0.016243292,-0.00421459
-0.024416638,-0.002254738,-0.00557125,-0.005632425,0.033083829,0.013763878,-0.008253618,0.009407082,0.008958863,0.003749072
0.014734143,0.000325305,-0.000515786,0.019653082,0.000265347,-0.001283937,0.007093524,0.004585321,0.003115104,0.01009197
0.023230235,0.006182875,0.001522332,0.012583591,0.022686868,0.007475357,0.008300879,0.007861694,-0.004762758,-0.00249576
-0.022021418,-0.00326085,0.002905674,0.003678922,-0.003120482,0.00039041,-0.012919022,0.0056492,0.000969671,0.000482806
0.014374086,0.000893273,-0.012267471,0.00712933,-0.02774618,0.016235647,0.005255023,0.020224088,0.000327737,-0.005425173
0.00200859,-0.008508359,-0.007536555,-0.020950027,-0.004901512,-0.014099156,0.006152526,0.000525765,-0.004367307,0.002150836
0.005096624,0.020771989,0.001867511,-0.006442843,0.02306064,0.001931878,-0.013676272,-0.0049847,0.003379719,0.008650038
-0.026700608,0.005231597,0.000799791,-0.031269638,0.013772029,0.000175478,0.003961634,-0.007115168,-0.01707892,-0.004389123
0.020428133,0.005437108,0.004478744,-0.010765949,-0.002164316,0.01723044,0.002755154,-0.003021217,-0.004012769,-0.027991166
0.016018543,-0.000836706,-0.001291529,-0.002125816,-0.011822754,-0.003709631,-0.009305686,0.007690471,0.005012802,0.014165616
0.009214268,0.009393899,0.007014576,0.042107917,0.010872823,-0.021908028,0.003837152,-0.010229111,-0.014769287,-0.002733584
0.001068798,0.006065777,-0.007390105,0.017258695,-0.000217263,0.012971523,-0.018174701,-2.80E-05,0.006922013,-0.001436032
-0.018183017,-0.019288716,-0.006505914,0.004877562,-0.021980383,0.016333518,-0.013061729,-0.003880018,0.003709819,-0.007008737
-0.022379215,0.001319725,-0.000839048,0.013584541,0.01415814,-0.010398059,0.003412185,-0.006778707,-0.017464687,-0.004171036
0.004360041,-0.010767653,0.003934105,-0.01137344,0.017871286,0.017821752,0.015016781,0.001644479,-0.007845218,0.018862781
-0.004096079,0.001633418,-0.00049619,-0.008381251,0.027064955,-0.003350859,-0.004022141,0.015875558,-0.012346841,0.009616182
0.016582862,0.004777743,-0.00210472,0.00407455,-0.023849918,-0.018947236,0.014476038,-0.013436272,0.016631858,-0.007137679
-0.005479462,-0.013173943,0.000652266,-0.02761779,0.00034761,0.010811074,-0.002697025,-0.003314208,0.030210387,-0.055464719
-0.005168848,0.017139943,0.004306933,0.005139886,0.005556464,-0.000446213,0.006124677,0.006079628,-0.015611462,0.026724313
-0.014156816,0.007245534,-0.004623887,0.007595144,-0.002102664,-0.000881036,0.002485086,-0.000206814,-0.011800826,-0.028086025
0.013638318,0.000309745,-0.005692889,-0.009530154,0.000999347,0.021699917,0.010930878,-0.000801798,0.001658852,-0.012402329
